1,29.0
2,57.0
3,285.0
4,95.0
5,32.0
6,23.0
7,7.0
8,12.0
9,113.0
10,6.0
11,17.0
12,12.0
13,60.0
14,105.0
15,12.0
16,194.0
17,195.0
18,3.0
19,145.0
20,49.0
21,446.0
22,17.0
23,77.0
24,1963.0
25,43.0
26,71.0
27,10.0
28,4.0
29,31.0
30,42.0
31,275.0
32,178.0
33,6.0
34,42.0
35,75.0
36,144.0
37,305.0
38,322.0
39,14.0
40,44.0
41,9.0
42,33.0
43,62.0
44,7.0
45,107.0
46,13.0
47,57.0
48,33.0
49,98.0
50,89.0
51,79.0
52,144.0
53,218.0
54,146.0
55,7.0
56,15.0
57,27.0
58,37.0
59,147.0
60,19.0
61,149.0
62,5.0
63,63.0
64,70.0
65,15.0
66,104.0
67,249.0
68,17.0
69,178.0
70,3.0
71,17.0
72,169.0
73,3.0
74,53.0
75,43.0
76,13.0
77,211.0
78,291.0
79,137.0
80,7.0
81,166.0
82,2.0
83,1762.0
84,466.0
85,46.0
86,239.0
87,20.0
88,173.0
89,59.0
90,16.0
91,401.0
92,153.0
93,112.0
94,197.0
95,41.0
96,216.0
97,15.0
98,250.0
99,27.0
100,47.0
101,12.0
102,11.0
103,3.0
104,97.0
105,71.0
106,171.0
107,469.0
108,184.0
109,8.0
110,108.0
111,39.0
112,369.0
113,0.0
114,58.0
115,607.0
116,550.0
117,153.0
118,9.0
119,12.0
120,715.0
121,201.0
122,32.0
123,992.0
124,11.0
125,18.0
126,5.0
127,33.0
128,122.0
129,166.0
130,111.0
131,156.0
132,14.0
133,12.0
134,10.0
total,18641.0
