1,32.0
2,60.0
3,366.0
4,134.0
5,83.0
6,27.0
7,10.0
8,20.0
9,82.0
10,5.0
11,26.0
12,25.0
13,29.0
14,61.0
15,10.0
16,210.0
17,245.0
18,16.0
19,132.0
20,23.0
21,492.0
22,26.0
23,152.0
24,1739.0
25,35.0
26,121.0
27,57.0
28,8.0
29,41.0
30,39.0
31,421.0
32,153.0
33,1.0
34,31.0
35,48.0
36,158.0
37,266.0
38,407.0
39,15.0
40,12.0
41,24.0
42,46.0
43,62.0
44,3.0
45,252.0
46,22.0
47,20.0
48,63.0
49,36.0
50,168.0
51,67.0
52,78.0
53,186.0
54,125.0
55,6.0
56,9.0
57,81.0
58,24.0
59,172.0
60,7.0
61,152.0
62,38.0
63,79.0
64,46.0
65,10.0
66,91.0
67,192.0
68,2.0
69,192.0
70,12.0
71,6.0
72,147.0
73,1.0
74,51.0
75,38.0
76,31.0
77,305.0
78,256.0
79,80.0
80,11.0
81,175.0
82,0.0
83,1790.0
84,426.0
85,45.0
86,258.0
87,5.0
88,229.0
89,54.0
90,67.0
91,388.0
92,210.0
93,166.0
94,121.0
95,22.0
96,201.0
97,10.0
98,206.0
99,40.0
100,48.0
101,17.0
102,2.0
103,4.0
104,129.0
105,85.0
106,231.0
107,428.0
108,195.0
109,9.0
110,38.0
111,25.0
112,322.0
113,0.0
114,35.0
115,563.0
116,271.0
117,221.0
118,8.0
119,11.0
120,939.0
121,249.0
122,43.0
123,841.0
124,26.0
125,24.0
126,11.0
127,13.0
128,80.0
129,117.0
130,74.0
131,129.0
132,1.0
133,10.0
134,4.0
total,18625.0
