0.5572095572095572,24
0.4453084453084453,83
0.3670843670843671,123
0.26215026215026216,120
0.24327024327024327,84
0.2292802292802293,21
0.19134719134719136,115
0.17044517044517044,91
0.16641716641716642,107
0.16267016267016268,112
0.13743313743313743,86
0.13404813404813404,31
0.12425912425912426,116
0.11418311418311418,78
0.10935310935310935,37
0.1045011045011045,96
0.09855609855609855,67
0.09323409323409323,16
0.09247909247909247,121
0.09065709065709066,53
0.08888508888508888,98
0.08657008657008657,108
0.08615708615708616,3
0.08584808584808584,77
0.0843090843090843,106
0.08404608404608405,69
0.0798060798060798,117
0.07836007836007836,88
0.0762950762950763,17
0.0744990744990745,81
0.07411407411407411,38
0.0735970735970736,36
0.07045507045507045,45
0.07040307040307041,131
0.06954406954406954,59
0.06936906936906936,93
0.06814106814106814,19
0.0630970630970631,54
0.061961061961061964,9
0.06195006195006195,32
0.06036606036606037,52
0.05941505941505942,72
0.059225059225059225,61
0.05718305718305718,94
0.056727056727056725,26
0.05582705582705583,128
0.051867051867051865,104
0.051266051266051264,4
0.050853050853050856,129
0.04695904695904696,50
0.04634104634104634,92
0.04545204545204545,23
0.04521704521704522,130
0.04355104355104355,66
0.042734042734042736,79
0.040454040454040455,63
0.03904203904203904,35
0.03577203577203577,49
0.032924032924032925,14
0.032891032891032894,43
0.03138703138703139,51
0.03135403135403136,110
0.028417028417028416,13
0.028147028147028148,57
0.027787027787027786,105
0.027444027444027443,114
0.027318027318027318,74
0.027157027157027155,89
